"Pressure"	"Velocity:0"	"Velocity:1"	"Velocity:2"	"Temperature"	"Nu_Tilde"	"Residual_Pressure"	"Residual_Velocity:0"	"Residual_Velocity:1"	"Residual_Velocity:2"	"Residual_Temperature"	"Residual_Nu_Tilde"	"Pressure_Coefficient"	"Laminar_Viscosity"	"Skin_Friction_Coefficient:0"	"Skin_Friction_Coefficient:1"	"Skin_Friction_Coefficient:2"	"Heat_Flux"	"Y_Plus"	"Eddy_Viscosity"	"Thermal_Conductivity"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
437.16	0.33716	-0.12662	0	316.08	2.2179e-006	4.4083e-013	-1.4591e-012	5.3903e-012	0	-3.7002e-005	1.076e-018	14.014	0.001003	0	0	0	0	0	6.4704e-005	0.90066	1	0.000915	0.0022	0.000915	0
437.31	0.33972	-0.12737	0	315.83	2.2137e-006	4.4282e-013	-1.8067e-012	5.3123e-012	0	-4.1918e-005	1.0922e-018	14.019	0.001003	0	0	0	0	0	6.4224e-005	0.89843	1	0.0009165	0.0022	0.0009165	0
437.45	0.34228	-0.12812	0	315.58	2.2095e-006	4.4482e-013	-2.1543e-012	5.2343e-012	0	-4.6835e-005	1.1084e-018	14.024	0.001003	0	0	0	0	0	6.3744e-005	0.8962	1	0.000918	0.0022	0.000918	0
437.6	0.34485	-0.12887	0	315.32	2.2052e-006	4.4681e-013	-2.5019e-012	5.1562e-012	0	-5.1751e-005	1.1246e-018	14.028	0.001003	0	0	0	0	0	6.3264e-005	0.89396	1	0.0009195	0.0022	0.0009195	0
437.75	0.34741	-0.12962	0	315.07	2.201e-006	4.488e-013	-2.8495e-012	5.0782e-012	0	-5.6668e-005	1.1408e-018	14.033	0.001003	0	0	0	0	0	6.2783e-005	0.89173	1	0.000921	0.0022	0.000921	0
437.89	0.34997	-0.13037	0	314.82	2.1968e-006	4.5079e-013	-3.1971e-012	5.0002e-012	0	-6.1584e-005	1.157e-018	14.038	0.001003	0	0	0	0	0	6.2303e-005	0.8895	1	0.0009225	0.0022	0.0009225	0
438.04	0.35253	-0.13112	0	314.56	2.1925e-006	4.5279e-013	-3.5447e-012	4.9222e-012	0	-6.6501e-005	1.1732e-018	14.042	0.001003	0	0	0	0	0	6.1823e-005	0.88727	1	0.000924	0.0022	0.000924	0
438.18	0.35509	-0.13187	0	314.31	2.1883e-006	4.5478e-013	-3.8923e-012	4.8442e-012	0	-7.1417e-005	1.1894e-018	14.047	0.001003	0	0	0	0	0	6.1342e-005	0.88504	1	0.0009255	0.0022	0.0009255	0
438.33	0.35765	-0.13262	0	314.06	2.1841e-006	4.5677e-013	-4.2399e-012	4.7662e-012	0	-7.6334e-005	1.2056e-018	14.052	0.001003	0	0	0	0	0	6.0862e-005	0.88281	1	0.000927	0.0022	0.000927	0
438.47	0.36018	-0.13334	0	313.81	2.1798e-006	4.5593e-013	-4.2902e-012	4.7333e-012	0	-8.0015e-005	1.2164e-018	14.056	0.001003	0	0	0	0	0	6.0382e-005	0.88057	1	0.0009285	0.0022	0.0009285	0
438.55	0.36232	-0.13385	0	313.59	2.1751e-006	4.2535e-013	-1.2262e-012	5.1742e-012	0	-7.0758e-005	1.1708e-018	14.059	0.001003	0	0	0	0	0	5.9902e-005	0.87835	1	0.00093	0.0022	0.00093	0
438.63	0.36446	-0.13435	0	313.38	2.1704e-006	3.9478e-013	1.8379e-012	5.615e-012	0	-6.1501e-005	1.1251e-018	14.061	0.001003	0	0	0	0	0	5.9422e-005	0.87612	1	0.0009315	0.0022	0.0009315	0
438.71	0.3666	-0.13485	0	313.17	2.1657e-006	3.642e-013	4.902e-012	6.0559e-012	0	-5.2243e-005	1.0794e-018	14.064	0.001003	0	0	0	0	0	5.8943e-005	0.87389	1	0.000933	0.0022	0.000933	0
438.79	0.36874	-0.13535	0	312.95	2.1611e-006	3.3363e-013	7.9661e-012	6.4967e-012	0	-4.2986e-005	1.0337e-018	14.066	0.001003	0	0	0	0	0	5.8463e-005	0.87166	1	0.0009345	0.0022	0.0009345	0
438.86	0.37089	-0.13586	0	312.74	2.1564e-006	3.0305e-013	1.103e-011	6.9376e-012	0	-3.3728e-005	9.8804e-019	14.069	0.001003	0	0	0	0	0	5.7983e-005	0.86943	1	0.000936	0.0022	0.000936	0
438.94	0.37303	-0.13636	0	312.53	2.1517e-006	2.7248e-013	1.4094e-011	7.3784e-012	0	-2.4471e-005	9.4236e-019	14.072	0.001003	0	0	0	0	0	5.7503e-005	0.8672	1	0.0009375	0.0022	0.0009375	0
439.02	0.37517	-0.13686	0	312.31	2.147e-006	2.4191e-013	1.7158e-011	7.8193e-012	0	-1.5214e-005	8.9668e-019	14.074	0.001003	0	0	0	0	0	5.7024e-005	0.86497	1	0.000939	0.0022	0.000939	0
439.1	0.37731	-0.13736	0	312.1	2.1423e-006	2.1133e-013	2.0222e-011	8.2601e-012	0	-5.9565e-006	8.51e-019	14.077	0.001003	0	0	0	0	0	5.6544e-005	0.86274	1	0.0009405	0.0022	0.0009405	0
439.18	0.37945	-0.13787	0	311.89	2.1377e-006	1.8076e-013	2.3287e-011	8.7009e-012	0	3.3009e-006	8.0532e-019	14.079	0.001003	0	0	0	0	0	5.6064e-005	0.86051	1	0.000942	0.0022	0.000942	0
439.26	0.3816	-0.13837	0	311.67	2.133e-006	1.5018e-013	2.6351e-011	9.1418e-012	0	1.2558e-005	7.5964e-019	14.082	0.001003	0	0	0	0	0	5.5584e-005	0.85828	1	0.0009435	0.0022	0.0009435	0
439.34	0.38374	-0.13887	0	311.46	2.1283e-006	1.1961e-013	2.9415e-011	9.5826e-012	0	2.1815e-005	7.1396e-019	14.084	0.001003	0	0	0	0	0	5.5104e-005	0.85605	1	0.000945	0.0022	0.000945	0
439.42	0.38588	-0.13937	0	311.25	2.1236e-006	8.9037e-014	3.2479e-011	1.0023e-011	0	3.1073e-005	6.6828e-019	14.087	0.001003	0	0	0	0	0	5.4625e-005	0.85382	1	0.0009465	0.0022	0.0009465	0
439.49	0.38802	-0.13988	0	311.03	2.1189e-006	5.8463e-014	3.5543e-011	1.0464e-011	0	4.033e-005	6.226e-019	14.089	0.001003	0	0	0	0	0	5.4145e-005	0.85159	1	0.000948	0.0022	0.000948	0
439.57	0.39016	-0.14038	0	310.82	2.1143e-006	2.7889e-014	3.8607e-011	1.0905e-011	0	4.9588e-005	5.7691e-019	14.092	0.001003	0	0	0	0	0	5.3665e-005	0.84936	1	0.0009495	0.0022	0.0009495	0
439.65	0.39231	-0.14088	0	310.61	2.1096e-006	-2.6854e-015	4.1671e-011	1.1346e-011	0	5.8845e-005	5.3123e-019	14.094	0.001003	0	0	0	0	0	5.3185e-005	0.84713	1	0.000951	0.0022	0.000951	0
439.73	0.39445	-0.14138	0	310.39	2.1049e-006	-3.3258e-014	4.4735e-011	1.1787e-011	0	6.8102e-005	4.8555e-019	14.097	0.001003	0	0	0	0	0	5.2706e-005	0.84491	1	0.0009525	0.0022	0.0009525	0
439.84	0.39662	-0.14189	0	310.18	2.1003e-006	-6.7307e-014	4.6373e-011	1.1962e-011	0	7.3339e-005	4.3307e-019	14.1	0.001003	0	0	0	0	0	5.2235e-005	0.84272	1	0.000954	0.0022	0.000954	0
440.07	0.39894	-0.14242	0	309.94	2.0958e-006	-1.1676e-013	4.1687e-011	1.0957e-011	0	6.0747e-005	3.5045e-019	14.108	0.001003	0	0	0	0	0	5.1804e-005	0.84072	1	0.0009555	0.0022	0.0009555	0
440.31	0.40126	-0.14295	0	309.71	2.0913e-006	-1.6621e-013	3.7001e-011	9.9524e-012	0	4.8155e-005	2.6783e-019	14.115	0.001003	0	0	0	0	0	5.1373e-005	0.83871	1	0.000957	0.0022	0.000957	0
440.55	0.40358	-0.14349	0	309.47	2.0868e-006	-2.1566e-013	3.2316e-011	8.9478e-012	0	3.5563e-005	1.852e-019	14.123	0.001003	0	0	0	0	0	5.0942e-005	0.83671	1	0.0009585	0.0022	0.0009585	0
440.78	0.4059	-0.14402	0	309.24	2.0823e-006	-2.6511e-013	2.763e-011	7.9432e-012	0	2.2971e-005	1.0259e-019	14.13	0.001003	0	0	0	0	0	5.0511e-005	0.83471	1	0.00096	0.0022	0.00096	0
441.02	0.40822	-0.14455	0	309.01	2.0778e-006	-3.1457e-013	2.2944e-011	6.9386e-012	0	1.0379e-005	1.9962e-020	14.138	0.001003	0	0	0	0	0	5.008e-005	0.83271	1	0.0009615	0.0022	0.0009615	0
441.26	0.41054	-0.14508	0	308.77	2.0733e-006	-3.6402e-013	1.8258e-011	5.934e-012	0	-2.2124e-006	-6.2661e-020	14.146	0.001003	0	0	0	0	0	4.9649e-005	0.8307	1	0.000963	0.0022	0.000963	0
441.49	0.41286	-0.14561	0	308.54	2.0688e-006	-4.1347e-013	1.3573e-011	4.9294e-012	0	-1.4804e-005	-1.4528e-019	14.153	0.001003	0	0	0	0	0	4.9218e-005	0.8287	1	0.0009645	0.0022	0.0009645	0
441.73	0.41518	-0.14614	0	308.3	2.0643e-006	-4.6292e-013	8.8868e-012	3.9247e-012	0	-2.7396e-005	-2.2791e-019	14.161	0.001003	0	0	0	0	0	4.8787e-005	0.8267	1	0.000966	0.0022	0.000966	0
441.97	0.4175	-0.14667	0	308.07	2.0598e-006	-5.1237e-013	4.2012e-012	2.9201e-012	0	-3.9988e-005	-3.1053e-019	14.168	0.001003	0	0	0	0	0	4.8356e-005	0.8247	1	0.0009675	0.0022	0.0009675	0
442.06	0.41934	-0.14702	0	307.89	2.0556e-006	-5.3828e-013	2.825e-012	2.9106e-012	0	-4.0932e-005	-3.3719e-019	14.171	0.001003	0	0	0	0	0	4.7987e-005	0.82298	1	0.000969	0.0022	0.000969	0
442.13	0.4211	-0.14733	0	307.73	2.0514e-006	-5.6007e-013	2.0279e-012	3.0752e-012	0	-3.9838e-005	-3.5407e-019	14.174	0.001003	0	0	0	0	0	4.7629e-005	0.82132	1	0.0009705	0.0022	0.0009705	0
442.2	0.42285	-0.14764	0	307.56	2.0473e-006	-5.8186e-013	1.2308e-012	3.2398e-012	0	-3.8744e-005	-3.7094e-019	14.176	0.001003	0	0	0	0	0	4.7271e-005	0.81965	1	0.000972	0.0022	0.000972	0
442.26	0.42461	-0.14795	0	307.39	2.0432e-006	-6.0365e-013	4.3375e-013	3.4044e-012	0	-3.765e-005	-3.8782e-019	14.178	0.001003	0	0	0	0	0	4.6913e-005	0.81799	1	0.0009735	0.0022	0.0009735	0
442.33	0.42636	-0.14827	0	307.23	2.039e-006	-6.2543e-013	-3.633e-013	3.569e-012	0	-3.6556e-005	-4.0469e-019	14.18	0.001003	0	0	0	0	0	4.6555e-005	0.81633	1	0.000975	0.0022	0.000975	0
442.4	0.42812	-0.14858	0	307.06	2.0349e-006	-6.4722e-013	-1.1604e-012	3.7336e-012	0	-3.5462e-005	-4.2156e-019	14.182	0.001003	0	0	0	0	0	4.6197e-005	0.81466	1	0.0009765	0.0022	0.0009765	0
442.47	0.42988	-0.14889	0	306.9	2.0307e-006	-6.6901e-013	-1.9575e-012	3.8981e-012	0	-3.4368e-005	-4.3844e-019	14.185	0.001003	0	0	0	0	0	4.5839e-005	0.813	1	0.000978	0.0022	0.000978	0
442.54	0.43163	-0.1492	0	306.73	2.0266e-006	-6.908e-013	-2.7546e-012	4.0627e-012	0	-3.3274e-005	-4.5531e-019	14.187	0.001003	0	0	0	0	0	4.5481e-005	0.81134	1	0.0009795	0.0022	0.0009795	0
442.61	0.43339	-0.14951	0	306.57	2.0224e-006	-7.1259e-013	-3.5516e-012	4.2273e-012	0	-3.218e-005	-4.7219e-019	14.189	0.001003	0	0	0	0	0	4.5123e-005	0.80967	1	0.000981	0.0022	0.000981	0
442.68	0.43514	-0.14982	0	306.4	2.0183e-006	-7.3438e-013	-4.3487e-012	4.3919e-012	0	-3.1087e-005	-4.8906e-019	14.191	0.001003	0	0	0	0	0	4.4765e-005	0.80801	1	0.0009825	0.0022	0.0009825	0
442.74	0.4369	-0.15013	0	306.23	2.0141e-006	-7.5617e-013	-5.1458e-012	4.5565e-012	0	-2.9993e-005	-5.0593e-019	14.193	0.001003	0	0	0	0	0	4.4407e-005	0.80634	1	0.000984	0.0022	0.000984	0
442.81	0.43865	-0.15045	0	306.07	2.01e-006	-7.7795e-013	-5.9429e-012	4.7211e-012	0	-2.8899e-005	-5.2281e-019	14.196	0.001003	0	0	0	0	0	4.4049e-005	0.80468	1	0.0009855	0.0022	0.0009855	0
442.88	0.44041	-0.15076	0	305.9	2.0058e-006	-7.9974e-013	-6.7399e-012	4.8857e-012	0	-2.7805e-005	-5.3968e-019	14.198	0.001003	0	0	0	0	0	4.3691e-005	0.80302	1	0.000987	0.0022	0.000987	0
442.95	0.44216	-0.15107	0	305.74	2.0017e-006	-8.2153e-013	-7.537e-012	5.0503e-012	0	-2.6711e-005	-5.5655e-019	14.2	0.001003	0	0	0	0	0	4.3333e-005	0.80135	1	0.0009885	0.0022	0.0009885	0
443.02	0.44392	-0.15138	0	305.57	1.9976e-006	-8.4332e-013	-8.3341e-012	5.2149e-012	0	-2.5617e-005	-5.7343e-019	14.202	0.001003	0	0	0	0	0	4.2975e-005	0.79969	1	0.00099	0.0022	0.00099	0
443.09	0.44568	-0.15169	0	305.41	1.9934e-006	-8.6511e-013	-9.1311e-012	5.3794e-012	0	-2.4523e-005	-5.903e-019	14.204	0.001003	0	0	0	0	0	4.2617e-005	0.79803	1	0.0009915	0.0022	0.0009915	0
443.16	0.44743	-0.152	0	305.24	1.9893e-006	-8.8689e-013	-9.9282e-012	5.544e-012	0	-2.3429e-005	-6.0718e-019	14.207	0.001003	0	0	0	0	0	4.2259e-005	0.79636	1	0.000993	0.0022	0.000993	0
443.22	0.44919	-0.15231	0	305.07	1.9851e-006	-9.0868e-013	-1.0725e-011	5.7086e-012	0	-2.2335e-005	-6.2405e-019	14.209	0.001003	0	0	0	0	0	4.1901e-005	0.7947	1	0.0009945	0.0022	0.0009945	0
443.29	0.45094	-0.15263	0	304.91	1.981e-006	-9.3047e-013	-1.1522e-011	5.8732e-012	0	-2.1241e-005	-6.4093e-019	14.211	0.001003	0	0	0	0	0	4.1543e-005	0.79304	1	0.000996	0.0022	0.000996	0
443.36	0.4527	-0.15294	0	304.74	1.9768e-006	-9.5226e-013	-1.2319e-011	6.0378e-012	0	-2.0147e-005	-6.578e-019	14.213	0.001003	0	0	0	0	0	4.1185e-005	0.79137	1	0.0009975	0.0022	0.0009975	0
443.41	0.45447	-0.15325	0	304.58	1.9727e-006	-9.786e-013	-1.2453e-011	6.4217e-012	0	-1.7259e-005	-6.6015e-019	14.215	0.001003	0	0	0	0	0	4.0831e-005	0.78973	1	0.000999	0.0022	0.000999	0
443.41	0.45626	-0.15357	0	304.41	1.9686e-006	-1.0143e-012	-1.1213e-011	7.2591e-012	0	-1.066e-005	-6.3249e-019	14.215	0.001003	0	0	0	0	0	4.0487e-005	0.78813	1	0.0010005	0.0022	0.0010005	0
443.41	0.45805	-0.15389	0	304.25	1.9645e-006	-1.0501e-012	-9.973e-012	8.0965e-012	0	-4.0625e-006	-6.0482e-019	14.215	0.001003	0	0	0	0	0	4.0143e-005	0.78653	1	0.001002	0.0022	0.001002	0
443.41	0.45985	-0.15421	0	304.08	1.9604e-006	-1.0858e-012	-8.7331e-012	8.9339e-012	0	2.5361e-006	-5.7715e-019	14.215	0.001003	0	0	0	0	0	3.9799e-005	0.78493	1	0.0010035	0.0022	0.0010035	0
443.41	0.46164	-0.15453	0	303.92	1.9562e-006	-1.1216e-012	-7.4933e-012	9.7713e-012	0	9.1346e-006	-5.4949e-019	14.215	0.001003	0	0	0	0	0	3.9454e-005	0.78333	1	0.001005	0.0022	0.001005	0
443.55	0.46314	-0.15474	0	303.79	1.9529e-006	-1.1637e-012	-6.0988e-012	1.0197e-011	0	1.1888e-005	-5.1567e-019	14.219	0.001003	0	0	0	0	0	3.9194e-005	0.78212	1	0.0010065	0.0022	0.0010065	0
443.79	0.46446	-0.15488	0	303.68	1.9501e-006	-1.2096e-012	-4.6122e-012	1.0377e-011	0	1.2348e-005	-4.7818e-019	14.227	0.001003	0	0	0	0	0	3.8984e-005	0.78115	1	0.001008	0.0022	0.001008	0
444.03	0.46578	-0.15503	0	303.57	1.9472e-006	-1.2555e-012	-3.1255e-012	1.0557e-011	0	1.2808e-005	-4.4068e-019	14.234	0.001003	0	0	0	0	0	3.8774e-005	0.78017	1	0.0010095	0.0022	0.0010095	0
444.26	0.4671	-0.15517	0	303.46	1.9443e-006	-1.3015e-012	-1.6388e-012	1.0738e-011	0	1.3268e-005	-4.0319e-019	14.242	0.001003	0	0	0	0	0	3.8564e-005	0.77919	1	0.001011	0.0022	0.001011	0
444.5	0.46842	-0.15532	0	303.36	1.9415e-006	-1.3474e-012	-1.5207e-013	1.0918e-011	0	1.3727e-005	-3.657e-019	14.25	0.001003	0	0	0	0	0	3.8354e-005	0.77822	1	0.0010125	0.0022	0.0010125	0
444.74	0.46974	-0.15546	0	303.25	1.9386e-006	-1.3933e-012	1.3346e-012	1.1098e-011	0	1.4187e-005	-3.2821e-019	14.257	0.001003	0	0	0	0	0	3.8144e-005	0.77724	1	0.001014	0.0022	0.001014	0
444.97	0.47106	-0.15561	0	303.14	1.9358e-006	-1.4392e-012	2.8213e-012	1.1278e-011	0	1.4647e-005	-2.9072e-019	14.265	0.001003	0	0	0	0	0	3.7934e-005	0.77627	1	0.0010155	0.0022	0.0010155	0
445.21	0.47238	-0.15575	0	303.03	1.9329e-006	-1.4851e-012	4.3079e-012	1.1458e-011	0	1.5107e-005	-2.5323e-019	14.272	0.001003	0	0	0	0	0	3.7724e-005	0.77529	1	0.001017	0.0022	0.001017	0
445.44	0.4737	-0.1559	0	302.92	1.93e-006	-1.5311e-012	5.7946e-012	1.1638e-011	0	1.5566e-005	-2.1574e-019	14.28	0.001003	0	0	0	0	0	3.7514e-005	0.77432	1	0.0010185	0.0022	0.0010185	0
445.68	0.475	-0.15605	0	302.81	1.9272e-006	-1.5661e-012	7.0685e-012	1.1788e-011	0	1.5753e-005	-1.8293e-019	14.288	0.001003	0	0	0	0	0	3.7303e-005	0.77333	1	0.00102	0.0022	0.00102	0
445.92	0.47628	-0.15621	0	302.71	1.9243e-006	-1.5944e-012	8.212e-012	1.1919e-011	0	1.5772e-005	-1.5299e-019	14.295	0.001003	0	0	0	0	0	3.709e-005	0.77235	1	0.0010215	0.0022	0.0010215	0
446.17	0.47756	-0.15637	0	302.6	1.9215e-006	-1.6228e-012	9.3555e-012	1.2051e-011	0	1.5791e-005	-1.2305e-019	14.303	0.001003	0	0	0	0	0	3.6878e-005	0.77136	1	0.001023	0.0022	0.001023	0
446.41	0.47883	-0.15652	0	302.49	1.9186e-006	-1.6511e-012	1.0499e-011	1.2182e-011	0	1.581e-005	-9.3106e-020	14.311	0.001003	0	0	0	0	0	3.6665e-005	0.77037	1	0.0010245	0.0022	0.0010245	0
446.65	0.48011	-0.15668	0	302.38	1.9157e-006	-1.6794e-012	1.1642e-011	1.2313e-011	0	1.5829e-005	-6.3165e-020	14.319	0.001003	0	0	0	0	0	3.6453e-005	0.76938	1	0.001026	0.0022	0.001026	0
446.89	0.48139	-0.15684	0	302.28	1.9129e-006	-1.7078e-012	1.2786e-011	1.2444e-011	0	1.5849e-005	-3.3225e-020	14.326	0.001003	0	0	0	0	0	3.624e-005	0.7684	1	0.0010275	0.0022	0.0010275	0
447.13	0.48267	-0.157	0	302.17	1.91e-006	-1.7361e-012	1.3929e-011	1.2575e-011	0	1.5868e-005	-3.2841e-021	14.334	0.001003	0	0	0	0	0	3.6028e-005	0.76741	1	0.001029	0.0022	0.001029	0
447.37	0.48395	-0.15715	0	302.06	1.9072e-006	-1.7644e-012	1.5073e-011	1.2707e-011	0	1.5887e-005	2.6657e-020	14.342	0.001003	0	0	0	0	0	3.5815e-005	0.76642	1	0.0010305	0.0022	0.0010305	0
447.61	0.48523	-0.15731	0	301.95	1.9043e-006	-1.7928e-012	1.6216e-011	1.2838e-011	0	1.5906e-005	5.6595e-020	14.349	0.001003	0	0	0	0	0	3.5603e-005	0.76543	1	0.001032	0.0022	0.001032	0
447.85	0.48651	-0.15747	0	301.85	1.9014e-006	-1.8211e-012	1.736e-011	1.2969e-011	0	1.5925e-005	8.6536e-020	14.357	0.001003	0	0	0	0	0	3.539e-005	0.76445	1	0.0010335	0.0022	0.0010335	0
448.1	0.48778	-0.15763	0	301.74	1.8986e-006	-1.8494e-012	1.8503e-011	1.31e-011	0	1.5944e-005	1.1648e-019	14.365	0.001003	0	0	0	0	0	3.5178e-005	0.76346	1	0.001035	0.0022	0.001035	0
448.34	0.48906	-0.15778	0	301.63	1.8957e-006	-1.8778e-012	1.9647e-011	1.3232e-011	0	1.5963e-005	1.4642e-019	14.373	0.001003	0	0	0	0	0	3.4965e-005	0.76247	1	0.0010365	0.0022	0.0010365	0
448.58	0.49034	-0.15794	0	301.53	1.8929e-006	-1.9061e-012	2.079e-011	1.3363e-011	0	1.5983e-005	1.7636e-019	14.38	0.001003	0	0	0	0	0	3.4753e-005	0.76148	1	0.001038	0.0022	0.001038	0
448.82	0.49162	-0.1581	0	301.42	1.89e-006	-1.9344e-012	2.1934e-011	1.3494e-011	0	1.6002e-005	2.063e-019	14.388	0.001003	0	0	0	0	0	3.454e-005	0.7605	1	0.0010395	0.0022	0.0010395	0
449.06	0.4929	-0.15826	0	301.31	1.8872e-006	-1.9628e-012	2.3077e-011	1.3625e-011	0	1.6021e-005	2.3624e-019	14.396	0.001003	0	0	0	0	0	3.4328e-005	0.75951	1	0.001041	0.0022	0.001041	0
449.3	0.49418	-0.15841	0	301.2	1.8843e-006	-1.9911e-012	2.4221e-011	1.3757e-011	0	1.604e-005	2.6618e-019	14.404	0.001003	0	0	0	0	0	3.4115e-005	0.75852	1	0.0010425	0.0022	0.0010425	0
449.54	0.49545	-0.15857	0	301.1	1.8814e-006	-2.0194e-012	2.5364e-011	1.3888e-011	0	1.6059e-005	2.9612e-019	14.411	0.001003	0	0	0	0	0	3.3903e-005	0.75753	1	0.001044	0.0022	0.001044	0
449.78	0.49673	-0.15873	0	300.99	1.8786e-006	-2.0478e-012	2.6508e-011	1.4019e-011	0	1.6078e-005	3.2606e-019	14.419	0.001003	0	0	0	0	0	3.369e-005	0.75655	1	0.0010455	0.0022	0.0010455	0
450.03	0.49801	-0.15888	0	300.88	1.8757e-006	-2.0761e-012	2.7651e-011	1.415e-011	0	1.6097e-005	3.56e-019	14.427	0.001003	0	0	0	0	0	3.3478e-005	0.75556	1	0.001047	0.0022	0.001047	0
450.27	0.49929	-0.15904	0	300.77	1.8729e-006	-2.1045e-012	2.8795e-011	1.4282e-011	0	1.6116e-005	3.8594e-019	14.435	0.001003	0	0	0	0	0	3.3265e-005	0.75457	1	0.0010485	0.0022	0.0010485	0
450.51	0.50057	-0.1592	0	300.67	1.87e-006	-2.1328e-012	2.9938e-011	1.4413e-011	0	1.6136e-005	4.1588e-019	14.442	0.001003	0	0	0	0	0	3.3053e-005	0.75358	1	0.00105	0.0022	0.00105	0
450.75	0.50185	-0.15936	0	300.56	1.8671e-006	-2.1611e-012	3.1081e-011	1.4544e-011	0	1.6155e-005	4.4582e-019	14.45	0.001003	0	0	0	0	0	3.284e-005	0.7526	1	0.0010515	0.0022	0.0010515	0
450.9	0.50265	-0.15935	0	300.5	1.8653e-006	-2.0879e-012	3.0146e-011	1.4021e-011	0	1.5721e-005	4.8126e-019	14.455	0.001003	0	0	0	0	0	3.2716e-005	0.75202	1	0.001053	0.0022	0.001053	0
451.04	0.50343	-0.15934	0	300.44	1.8636e-006	-2.0097e-012	2.9106e-011	1.3465e-011	0	1.5264e-005	5.1697e-019	14.459	0.001003	0	0	0	0	0	3.2596e-005	0.75146	1	0.0010545	0.0022	0.0010545	0
451.18	0.50421	-0.15933	0	300.39	1.8618e-006	-1.9315e-012	2.8067e-011	1.291e-011	0	1.4807e-005	5.5268e-019	14.464	0.001003	0	0	0	0	0	3.2476e-005	0.75091	1	0.001056	0.0022	0.001056	0
451.33	0.50499	-0.15931	0	300.33	1.8601e-006	-1.8532e-012	2.7028e-011	1.2354e-011	0	1.435e-005	5.8839e-019	14.468	0.001003	0	0	0	0	0	3.2357e-005	0.75035	1	0.0010575	0.0022	0.0010575	0
451.47	0.50577	-0.1593	0	300.27	1.8583e-006	-1.775e-012	2.5989e-011	1.1798e-011	0	1.3894e-005	6.241e-019	14.473	0.001003	0	0	0	0	0	3.2237e-005	0.74979	1	0.001059	0.0022	0.001059	0
451.61	0.50654	-0.15929	0	300.22	1.8565e-006	-1.6968e-012	2.4949e-011	1.1243e-011	0	1.3437e-005	6.5981e-019	14.478	0.001003	0	0	0	0	0	3.2117e-005	0.74924	1	0.0010605	0.0022	0.0010605	0
451.76	0.50732	-0.15927	0	300.16	1.8548e-006	-1.6185e-012	2.391e-011	1.0687e-011	0	1.298e-005	6.9552e-019	14.482	0.001003	0	0	0	0	0	3.1997e-005	0.74868	1	0.001062	0.0022	0.001062	0
451.9	0.5081	-0.15926	0	300.1	1.853e-006	-1.5403e-012	2.2871e-011	1.0131e-011	0	1.2524e-005	7.3122e-019	14.487	0.001003	0	0	0	0	0	3.1877e-005	0.74812	1	0.0010635	0.0022	0.0010635	0
452.04	0.50888	-0.15925	0	300.05	1.8513e-006	-1.4621e-012	2.1832e-011	9.5757e-012	0	1.2067e-005	7.6693e-019	14.491	0.001003	0	0	0	0	0	3.1758e-005	0.74757	1	0.001065	0.0022	0.001065	0
452.18	0.50966	-0.15923	0	299.99	1.8495e-006	-1.3839e-012	2.0793e-011	9.02e-012	0	1.161e-005	8.0264e-019	14.496	0.001003	0	0	0	0	0	3.1638e-005	0.74701	1	0.0010665	0.0022	0.0010665	0
452.33	0.51044	-0.15922	0	299.93	1.8477e-006	-1.3056e-012	1.9753e-011	8.4643e-012	0	1.1153e-005	8.3835e-019	14.501	0.001003	0	0	0	0	0	3.1518e-005	0.74645	1	0.001068	0.0022	0.001068	0
452.47	0.51122	-0.15921	0	299.87	1.846e-006	-1.2274e-012	1.8714e-011	7.9087e-012	0	1.0697e-005	8.7406e-019	14.505	0.001003	0	0	0	0	0	3.1398e-005	0.7459	1	0.0010695	0.0022	0.0010695	0
452.61	0.512	-0.15919	0	299.82	1.8442e-006	-1.1492e-012	1.7675e-011	7.353e-012	0	1.024e-005	9.0977e-019	14.51	0.001003	0	0	0	0	0	3.1278e-005	0.74534	1	0.001071	0.0022	0.001071	0
452.81	0.51279	-0.15917	0	299.76	1.8425e-006	-1.0728e-012	1.6586e-011	6.7666e-012	0	9.5913e-006	9.3476e-019	14.516	0.001003	0	0	0	0	0	3.1162e-005	0.7448	1	0.0010725	0.0022	0.0010725	0
453.21	0.51363	-0.15912	0	299.7	1.8409e-006	-1.0036e-012	1.5306e-011	6.0629e-012	0	8.2101e-006	9.1879e-019	14.529	0.001003	0	0	0	0	0	3.1059e-005	0.74432	1	0.001074	0.0022	0.001074	0
453.61	0.51447	-0.15907	0	299.64	1.8393e-006	-9.3448e-013	1.4026e-011	5.3591e-012	0	6.8288e-006	9.0281e-019	14.542	0.001003	0	0	0	0	0	3.0956e-005	0.74384	1	0.0010755	0.0022	0.0010755	0
454.01	0.51531	-0.15902	0	299.59	1.8378e-006	-8.6531e-013	1.2747e-011	4.6553e-012	0	5.4476e-006	8.8684e-019	14.555	0.001003	0	0	0	0	0	3.0853e-005	0.74337	1	0.001077	0.0022	0.001077	0
454.41	0.51615	-0.15897	0	299.53	1.8362e-006	-7.9614e-013	1.1467e-011	3.9516e-012	0	4.0665e-006	8.7087e-019	14.567	0.001003	0	0	0	0	0	3.0751e-005	0.74289	1	0.0010785	0.0022	0.0010785	0
