"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","HeatFlux_Total","HeatFlux_Maximum","Temperature_Total","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Res_Turb[0]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          55, -3.96033426e-02, 4.71283637e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.03587949e-05, 4.71283637e-03, -3.96033426e-02, 0.00000000e+00, -8.40329253e+00, 0.00000000e+00, 0.00000000e+00, -9.49799594e+03, 5.87111148e+06, 0.00000000e+00, -4.80121405e+00, -3.93027358e+00, -4.63313159e+00, 1.31749457e+00, 0.00000000e+00, -13.6393859879, 10.0000000000, 1822.3993534607, 0.0524612721
          56, -4.21066684e-02, 4.96596051e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.28798268e-05, 4.96596051e-03, -4.21066684e-02, 0.00000000e+00, -8.47905824e+00, 0.00000000e+00, 0.00000000e+00, -9.05994123e+03, 5.61694431e+06, 0.00000000e+00, -4.83126400e+00, -3.87816894e+00, -4.63455463e+00, 1.28689681e+00, 0.00000000e+00, -13.6454293458, 10.0000000000, 1947.1839853521, 0.0533562325
          57, -4.41936589e-02, 5.27354405e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.49813662e-05, 5.27354405e-03, -4.41936589e-02, 0.00000000e+00, -8.38025784e+00, 0.00000000e+00, 0.00000000e+00, -8.99061432e+03, 5.57219388e+06, 0.00000000e+00, -4.89943317e+00, -3.86334701e+00, -4.63341071e+00, 1.22076417e+00, 0.00000000e+00, -13.6589207001, 10.0000000000, 2060.0852909997, 0.0542474682
          58, -4.58315904e-02, 5.45154341e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.66336792e-05, 5.45154341e-03, -4.58315904e-02, 0.00000000e+00, -8.40708530e+00, 0.00000000e+00, 0.00000000e+00, -9.23054281e+03, 5.71182575e+06, 0.00000000e+00, -4.93025481e+00, -3.82726688e+00, -4.60453395e+00, 1.19520646e+00, 0.00000000e+00, -13.6970863827, 10.0000000000, 2326.9727992360, 0.0551395625
          59, -4.70029226e-02, 5.55201441e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.78150854e-05, 5.55201441e-03, -4.70029226e-02, 0.00000000e+00, -8.46592230e+00, 0.00000000e+00, 0.00000000e+00, -9.11251328e+03, 5.64827893e+06, 0.00000000e+00, -5.01106658e+00, -3.83616315e+00, -4.60860847e+00, 1.11646638e+00, 0.00000000e+00, -13.7322185516, 10.0000000000, 2439.1442287466, 0.0560318636
          60, -4.77496663e-02, 5.68090055e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.85690856e-05, 5.68090055e-03, -4.77496663e-02, 0.00000000e+00, -8.40529876e+00, 0.00000000e+00, 0.00000000e+00, -8.73775712e+03, 5.43325338e+06, 0.00000000e+00, -5.07636590e+00, -3.83078771e+00, -4.59623668e+00, 1.05317537e+00, 0.00000000e+00, -13.7558450263, 10.0000000000, 2819.8729725011, 0.0569224544
          61, -4.80397605e-02, 5.74121229e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.88627409e-05, 5.74121229e-03, -4.80397605e-02, 0.00000000e+00, -8.36752903e+00, 0.00000000e+00, 0.00000000e+00, -8.84070626e+03, 5.48826248e+06, 0.00000000e+00, -5.14210227e+00, -3.83453028e+00, -4.60186250e+00, 9.97186004e-01, 0.00000000e+00, -13.7825558444, 10.0000000000, 3168.5630230882, 0.0578214252
          62, -4.79411726e-02, 5.73201449e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.87648195e-05, 5.73201449e-03, -4.79411726e-02, 0.00000000e+00, -8.36375636e+00, 0.00000000e+00, 0.00000000e+00, -9.09080533e+03, 5.63703831e+06, 0.00000000e+00, -5.19407115e+00, -3.84454415e+00, -4.60899793e+00, 9.56175358e-01, 0.00000000e+00, -13.8208180777, 10.0000000000, 3512.8033926127, 0.0587139154
          63, -4.75110938e-02, 5.70273101e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.83330531e-05, 5.70273101e-03, -4.75110938e-02, 0.00000000e+00, -8.33128789e+00, 0.00000000e+00, 0.00000000e+00, -8.72187830e+03, 5.43015412e+06, 0.00000000e+00, -5.22991727e+00, -3.86243529e+00, -4.62774140e+00, 9.06062022e-01, 0.00000000e+00, -13.8477709950, 10.0000000000, 3788.4569824792, 0.0596089525
          64, -4.67400945e-02, 5.63988537e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.75576540e-05, 5.63988537e-03, -4.67400945e-02, 0.00000000e+00, -8.28741923e+00, 0.00000000e+00, 0.00000000e+00, -8.43059725e+03, 5.26280093e+06, 0.00000000e+00, -5.24176933e+00, -3.88456110e+00, -4.64548875e+00, 8.86850748e-01, 0.00000000e+00, -13.8671688952, 10.0000000000, 4154.8277993349, 0.0605046764
          65, -4.56590874e-02, 5.53573546e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.64699199e-05, 5.53573546e-03, -4.56590874e-02, 0.00000000e+00, -8.24806166e+00, 0.00000000e+00, 0.00000000e+00, -8.57258221e+03, 5.33997009e+06, 0.00000000e+00, -5.23493278e+00, -3.90929633e+00, -4.66392968e+00, 8.97327530e-01, 0.00000000e+00, -13.8613996321, 10.0000000000, 4304.4934176743, 0.0613958519
          66, -4.42351997e-02, 5.43660078e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.50363760e-05, 5.43660078e-03, -4.42351997e-02, 0.00000000e+00, -8.13655471e+00, 0.00000000e+00, 0.00000000e+00, -8.81130855e+03, 5.48017989e+06, 0.00000000e+00, -5.20979036e+00, -3.93834588e+00, -4.67591108e+00, 9.20396921e-01, 0.00000000e+00, -13.8948483775, 10.0000000000, 4201.8956802446, 0.0622902693
          67, -4.24707872e-02, 5.34224420e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.32600359e-05, 5.34224420e-03, -4.24707872e-02, 0.00000000e+00, -7.94998985e+00, 0.00000000e+00, 0.00000000e+00, -8.48443902e+03, 5.29718438e+06, 0.00000000e+00, -5.17507471e+00, -3.97777446e+00, -4.68753849e+00, 9.31525627e-01, 0.00000000e+00, -13.8980237851, 10.0000000000, 3984.5187558733, 0.0631855767
          68, -4.03901076e-02, 5.23930437e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.11655358e-05, 5.23930437e-03, -4.03901076e-02, 0.00000000e+00, -7.70905921e+00, 0.00000000e+00, 0.00000000e+00, -8.22631630e+03, 5.14749501e+06, 0.00000000e+00, -5.14025373e+00, -4.02890505e+00, -4.70412696e+00, 9.59028352e-01, 0.00000000e+00, -13.8948421801, 10.0000000000, 3883.7133612849, 0.0640799183
          69, -3.80673829e-02, 5.10249214e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.88281361e-05, 5.10249214e-03, -3.80673829e-02, 0.00000000e+00, -7.46054710e+00, 0.00000000e+00, 0.00000000e+00, -8.35300924e+03, 5.21371275e+06, 0.00000000e+00, -5.10400744e+00, -4.08660693e+00, -4.71907676e+00, 9.97762326e-01, 0.00000000e+00, -13.9165165184, 10.0000000000, 3645.3937509143, 0.0649761941
          70, -3.56651588e-02, 4.92964884e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.64111128e-05, 4.92964884e-03, -3.56651588e-02, 0.00000000e+00, -7.23482746e+00, 0.00000000e+00, 0.00000000e+00, -8.54185948e+03, 5.32333752e+06, 0.00000000e+00, -5.07106304e+00, -4.15682409e+00, -4.72886968e+00, 1.02956091e+00, 0.00000000e+00, -13.9104102663, 10.0000000000, 3334.3445171267, 0.0658691474
          71, -3.31018507e-02, 4.77687650e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.38296139e-05, 4.77687650e-03, -3.31018507e-02, 0.00000000e+00, -6.92960154e+00, 0.00000000e+00, 0.00000000e+00, -8.20822390e+03, 5.13590568e+06, 0.00000000e+00, -5.05419001e+00, -4.23825699e+00, -4.74366724e+00, 1.03448903e+00, 0.00000000e+00, -13.8949569399, 10.0000000000, 3098.9308403648, 0.0667650136
          72, -3.06407813e-02, 4.56597607e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.13535097e-05, 4.56597607e-03, -3.06407813e-02, 0.00000000e+00, -6.71067497e+00, 0.00000000e+00, 0.00000000e+00, -7.96793588e+03, 4.99642638e+06, 0.00000000e+00, -5.04496231e+00, -4.29958163e+00, -4.74915263e+00, 1.04201968e+00, 0.00000000e+00, -13.8868917215, 10.0000000000, 3063.9647499556, 0.0676600261
          73, -2.81268942e-02, 4.37683636e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.88240561e-05, 4.37683636e-03, -2.81268942e-02, 0.00000000e+00, -6.42630701e+00, 0.00000000e+00, 0.00000000e+00, -8.07675793e+03, 5.05267973e+06, 0.00000000e+00, -5.04849381e+00, -4.31474352e+00, -4.76229856e+00, 1.04406187e+00, 0.00000000e+00, -13.8736230658, 10.0000000000, 3011.2937199864, 0.0685503125
          74, -2.57981750e-02, 4.25062260e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.64800324e-05, 4.25062260e-03, -2.57981750e-02, 0.00000000e+00, -6.06926973e+00, 0.00000000e+00, 0.00000000e+00, -8.24814689e+03, 5.15218765e+06, 0.00000000e+00, -5.03795640e+00, -4.26680611e+00, -4.75142529e+00, 1.05666653e+00, 0.00000000e+00, -13.8592164572, 10.0000000000, 2997.1669007369, 0.0694410984
          75, -2.35802277e-02, 4.17231460e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.42467859e-05, 4.17231460e-03, -2.35802277e-02, 0.00000000e+00, -5.65159389e+00, 0.00000000e+00, 0.00000000e+00, -7.93430540e+03, 4.97729358e+06, 0.00000000e+00, -5.06681793e+00, -4.20703636e+00, -4.76341781e+00, 1.02052723e+00, 0.00000000e+00, -13.8441887499, 10.0000000000, 2911.4294466798, 0.0703342406
          76, -2.17174163e-02, 4.03474482e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.23727577e-05, 4.03474482e-03, -2.17174163e-02, 0.00000000e+00, -5.38259972e+00, 0.00000000e+00, 0.00000000e+00, -7.70519518e+03, 4.84566016e+06, 0.00000000e+00, -5.08270206e+00, -4.14528790e+00, -4.76037488e+00, 1.00461096e+00, 0.00000000e+00, -13.8406135789, 10.0000000000, 3111.8432281037, 0.0712243698
          77, -2.00879321e-02, 3.90504768e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.07338243e-05, 3.90504768e-03, -2.00879321e-02, 0.00000000e+00, -5.14409393e+00, 0.00000000e+00, 0.00000000e+00, -7.80809612e+03, 4.89936747e+06, 0.00000000e+00, -5.13332757e+00, -4.10412271e+00, -4.78625574e+00, 9.63344951e-01, 0.00000000e+00, -13.8183659190, 10.0000000000, 3204.4295168399, 0.0721164072
          78, -1.87899362e-02, 3.80407118e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.94274650e-05, 3.80407118e-03, -1.87899362e-02, 0.00000000e+00, -4.93942813e+00, 0.00000000e+00, 0.00000000e+00, -7.97747151e+03, 4.99809565e+06, 0.00000000e+00, -5.14937019e+00, -4.05374826e+00, -4.76736551e+00, 9.52510307e-01, 0.00000000e+00, -13.8033231759, 10.0000000000, 3457.5106789913, 0.0730126190
          79, -1.77710821e-02, 3.76903529e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.84015678e-05, 3.76903529e-03, -1.77710821e-02, 0.00000000e+00, -4.71502141e+00, 0.00000000e+00, 0.00000000e+00, -7.67542305e+03, 4.83164715e+06, 0.00000000e+00, -5.21135487e+00, -4.03764084e+00, -4.79434539e+00, 8.83298792e-01, 0.00000000e+00, -13.8030577686, 10.0000000000, 3527.2094191127, 0.0739050375
          80, -1.70693756e-02, 3.70810703e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.76957618e-05, 3.70810703e-03, -1.70693756e-02, 0.00000000e+00, -4.60325862e+00, 0.00000000e+00, 0.00000000e+00, -7.45258397e+03, 4.70525596e+06, 0.00000000e+00, -5.26118821e+00, -4.02404483e+00, -4.79249974e+00, 8.40053657e-01, 0.00000000e+00, -13.8065267640, 10.0000000000, 4006.8257624822, 0.0747979296
          81, -1.66270806e-02, 3.67531496e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.72511164e-05, 3.67531496e-03, -1.66270806e-02, 0.00000000e+00, -4.52398795e+00, 0.00000000e+00, 0.00000000e+00, -7.55358310e+03, 4.75853108e+06, 0.00000000e+00, -5.32970625e+00, -4.02986907e+00, -4.83193804e+00, 7.93474845e-01, 0.00000000e+00, -13.8131228560, 10.0000000000, 4339.0690952525, 0.0756904332
          82, -1.64382066e-02, 3.65879834e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.70615855e-05, 3.65879834e-03, -1.64382066e-02, 0.00000000e+00, -4.49278837e+00, 0.00000000e+00, 0.00000000e+00, -7.72585223e+03, 4.85906037e+06, 0.00000000e+00, -5.37517844e+00, -4.03146063e+00, -4.83006244e+00, 7.68206418e-01, 0.00000000e+00, -13.8175499812, 10.0000000000, 4727.8056450448, 0.0765830369
          83, -1.64947093e-02, 3.65946778e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.71190145e-05, 3.65946778e-03, -1.64947093e-02, 0.00000000e+00, -4.50740661e+00, 0.00000000e+00, 0.00000000e+00, -7.43809337e+03, 4.70204544e+06, 0.00000000e+00, -5.42079881e+00, -4.04580251e+00, -4.85295217e+00, 7.13883524e-01, 0.00000000e+00, -13.8285560411, 10.0000000000, 4953.0687537490, 0.0774753268
          84, -1.67870512e-02, 3.65639091e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.74140497e-05, 3.65639091e-03, -1.67870512e-02, 0.00000000e+00, -4.59115331e+00, 0.00000000e+00, 0.00000000e+00, -7.21902739e+03, 4.57889195e+06, 0.00000000e+00, -5.44854950e+00, -4.06696781e+00, -4.86750621e+00, 6.97163582e-01, 0.00000000e+00, -13.8351466770, 10.0000000000, 5474.3514100544, 0.0783673160
          85, -1.72785601e-02, 3.67578229e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.79090715e-05, 3.67578229e-03, -1.72785601e-02, 0.00000000e+00, -4.70064839e+00, 0.00000000e+00, 0.00000000e+00, -7.30851135e+03, 4.62543078e+06, 0.00000000e+00, -5.45893699e+00, -4.09216061e+00, -4.89672571e+00, 7.07598519e-01, 0.00000000e+00, -13.8544776311, 10.0000000000, 5645.5807723624, 0.0792610206
          86, -1.79673105e-02, 3.72232863e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.86025809e-05, 3.72232863e-03, -1.79673105e-02, 0.00000000e+00, -4.82690067e+00, 0.00000000e+00, 0.00000000e+00, -7.47517336e+03, 4.72179722e+06, 0.00000000e+00, -5.44262281e+00, -4.11641312e+00, -4.90858189e+00, 7.33633127e-01, 0.00000000e+00, -13.8906251731, 10.0000000000, 5511.5491982179, 0.0801531841
          87, -1.88519511e-02, 3.79002107e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.94933738e-05, 3.79002107e-03, -1.88519511e-02, 0.00000000e+00, -4.97410194e+00, 0.00000000e+00, 0.00000000e+00, -7.18802890e+03, 4.56581454e+06, 0.00000000e+00, -5.40738116e+00, -4.14736664e+00, -4.92196329e+00, 7.49385554e-01, 0.00000000e+00, -13.9084960269, 10.0000000000, 5190.8571837808, 0.0810465383
          88, -1.99478262e-02, 3.86590760e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.05971552e-05, 3.86590760e-03, -1.99478262e-02, 0.00000000e+00, -5.15993352e+00, 0.00000000e+00, 0.00000000e+00, -6.95258786e+03, 4.43420683e+06, 0.00000000e+00, -5.36432669e+00, -4.18729302e+00, -4.93496091e+00, 7.87091023e-01, 0.00000000e+00, -13.9473879565, 10.0000000000, 5005.9516797664, 0.0819379322
          89, -2.12124716e-02, 3.97591417e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.18703525e-05, 3.97591417e-03, -2.12124716e-02, 0.00000000e+00, -5.33524385e+00, 0.00000000e+00, 0.00000000e+00, -7.00611994e+03, 4.46017618e+06, 0.00000000e+00, -5.31807374e+00, -4.23321923e+00, -4.95326244e+00, 8.33114213e-01, 0.00000000e+00, -13.9812885414, 10.0000000000, 4589.6670774865, 0.0828301671
          90, -2.24743983e-02, 4.09505021e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.31412818e-05, 4.09505021e-03, -2.24743983e-02, 0.00000000e+00, -5.48818625e+00, 0.00000000e+00, 0.00000000e+00, -7.15292914e+03, 4.54370660e+06, 0.00000000e+00, -5.27204903e+00, -4.28709131e+00, -4.97010098e+00, 8.77434860e-01, 0.00000000e+00, -14.0239902266, 10.0000000000, 4128.1740026049, 0.0837258833
          91, -2.39242346e-02, 4.20671667e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.46023571e-05, 4.20671667e-03, -2.39242346e-02, 0.00000000e+00, -5.68715141e+00, 0.00000000e+00, 0.00000000e+00, -6.90227833e+03, 4.40986908e+06, 0.00000000e+00, -5.26969987e+00, -4.37006480e+00, -5.01195323e+00, 8.71803837e-01, 0.00000000e+00, -14.0492192091, 10.0000000000, 3727.6690485503, 0.0846179599
          92, -2.53529980e-02, 4.32979166e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.60407624e-05, 4.32979166e-03, -2.53529980e-02, 0.00000000e+00, -5.85547757e+00, 0.00000000e+00, 0.00000000e+00, -6.68137889e+03, 4.28862662e+06, 0.00000000e+00, -5.22763509e+00, -4.44050482e+00, -5.00260882e+00, 9.11253480e-01, 0.00000000e+00, -14.0678182587, 10.0000000000, 3766.5363769710, 0.0855075504
          93, -2.67657800e-02, 4.41718508e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.74631668e-05, 4.41718508e-03, -2.67657800e-02, 0.00000000e+00, -6.05946537e+00, 0.00000000e+00, 0.00000000e+00, -6.73980107e+03, 4.31788183e+06, 0.00000000e+00, -5.23416010e+00, -4.52455199e+00, -5.03013136e+00, 9.06793495e-01, 0.00000000e+00, -14.0449256045, 10.0000000000, 3439.4778954184, 0.0864011241
          94, -2.82178372e-02, 4.47590386e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.89260034e-05, 4.47590386e-03, -2.82178372e-02, 0.00000000e+00, -6.30438858e+00, 0.00000000e+00, 0.00000000e+00, -6.87780657e+03, 4.39651420e+06, 0.00000000e+00, -5.22439012e+00, -4.55600098e+00, -5.02922487e+00, 9.19596191e-01, 0.00000000e+00, -14.0451423349, 10.0000000000, 3467.8516511630, 0.0872884825
          95, -2.97136454e-02, 4.52324053e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.04326981e-05, 4.52324053e-03, -2.97136454e-02, 0.00000000e+00, -6.56910575e+00, 0.00000000e+00, 0.00000000e+00, -6.63695266e+03, 4.26960625e+06, 0.00000000e+00, -5.23762129e+00, -4.53727869e+00, -5.04658657e+00, 9.05019886e-01, 0.00000000e+00, -13.9875757643, 10.0000000000, 3367.1139561180, 0.0881778348
          96, -3.09084081e-02, 4.59814268e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.16340168e-05, 4.59814268e-03, -3.09084081e-02, 0.00000000e+00, -6.72193323e+00, 0.00000000e+00, 0.00000000e+00, -6.44685098e+03, 4.16709843e+06, 0.00000000e+00, -5.22027137e+00, -4.45509262e+00, -5.02151762e+00, 9.22730726e-01, 0.00000000e+00, -13.9765256879, 10.0000000000, 3458.7475081377, 0.0890689555
          97, -3.19183729e-02, 4.65136434e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.26497822e-05, 4.65136434e-03, -3.19183729e-02, 0.00000000e+00, -6.86215281e+00, 0.00000000e+00, 0.00000000e+00, -6.50755605e+03, 4.19890284e+06, 0.00000000e+00, -5.27585514e+00, -4.39775421e+00, -5.06932430e+00, 8.72724015e-01, 0.00000000e+00, -13.9548974367, 10.0000000000, 3320.5346716014, 0.0899622887
          98, -3.28354715e-02, 4.76901248e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.35733674e-05, 4.76901248e-03, -3.28354715e-02, 0.00000000e+00, -6.88517205e+00, 0.00000000e+00, 0.00000000e+00, -6.64236459e+03, 4.27592122e+06, 0.00000000e+00, -5.31726515e+00, -4.35413745e+00, -5.06466120e+00, 8.36974986e-01, 0.00000000e+00, -13.9287774187, 10.0000000000, 3640.9388711236, 0.0908532311
          99, -3.36367335e-02, 4.82167433e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.43815199e-05, 4.82167433e-03, -3.36367335e-02, 0.00000000e+00, -6.97615210e+00, 0.00000000e+00, 0.00000000e+00, -6.45760324e+03, 4.18131443e+06, 0.00000000e+00, -5.36288419e+00, -4.32108539e+00, -5.08928160e+00, 7.92157524e-01, 0.00000000e+00, -13.9102366453, 10.0000000000, 3888.7731612884, 0.0917450465
         100, -3.41893442e-02, 4.85901707e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.49378660e-05, 4.85901707e-03, -3.41893442e-02, 0.00000000e+00, -7.03626756e+00, 0.00000000e+00, 0.00000000e+00, -6.31488756e+03, 4.10585981e+06, 0.00000000e+00, -5.39540332e+00, -4.29055912e+00, -5.05133771e+00, 7.64146588e-01, 0.00000000e+00, -13.9391136074, 10.0000000000, 4223.4424504919, 0.0926355991
         101, -3.45600309e-02, 4.89965003e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.53107747e-05, 4.89965003e-03, -3.45600309e-02, 0.00000000e+00, -7.05357132e+00, 0.00000000e+00, 0.00000000e+00, -6.39473875e+03, 4.14829457e+06, 0.00000000e+00, -5.48200928e+00, -4.29592542e+00, -5.08467757e+00, 6.94067113e-01, 0.00000000e+00, -13.9583068483, 10.0000000000, 4447.0839626760, 0.0939045218
         102, -3.48079061e-02, 4.93302346e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.55605635e-05, 4.93302346e-03, -3.48079061e-02, 0.00000000e+00, -7.05609985e+00, 0.00000000e+00, 0.00000000e+00, -6.52977979e+03, 4.22513775e+06, 0.00000000e+00, -5.54310608e+00, -4.29073485e+00, -5.08111951e+00, 6.51351221e-01, 0.00000000e+00, -13.9576533962, 10.0000000000, 5059.8647621100, 0.0948073617
         103, -3.49128963e-02, 4.93362718e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.56666688e-05, 4.93362718e-03, -3.49128963e-02, 0.00000000e+00, -7.07651695e+00, 0.00000000e+00, 0.00000000e+00, -6.34706214e+03, 4.13218849e+06, 0.00000000e+00, -5.61607660e+00, -4.29805780e+00, -5.11420822e+00, 5.84321206e-01, 0.00000000e+00, -14.0062202519, 10.0000000000, 5474.0860876547, 0.0958160264
         104, -3.48679016e-02, 4.92937373e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.56214762e-05, 4.92937373e-03, -3.48679016e-02, 0.00000000e+00, -7.07349525e+00, 0.00000000e+00, 0.00000000e+00, -6.20613868e+03, 4.05820231e+06, 0.00000000e+00, -5.65605694e+00, -4.30393576e+00, -5.11387045e+00, 5.52362080e-01, 0.00000000e+00, -14.0455409615, 10.0000000000, 6193.4927689665, 0.0967421056
         105, -3.46780003e-02, 4.91615452e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.54301700e-05, 4.91615452e-03, -3.46780003e-02, 0.00000000e+00, -7.05388737e+00, 0.00000000e+00, 0.00000000e+00, -6.27571501e+03, 4.09471714e+06, 0.00000000e+00, -5.68399150e+00, -4.32216111e+00, -5.13449999e+00, 5.36960202e-01, 0.00000000e+00, -14.0992592589, 10.0000000000, 6569.0555736127, 0.0976266278
         106, -3.43707418e-02, 4.89546087e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.51205910e-05, 4.89546087e-03, -3.43707418e-02, 0.00000000e+00, -7.02094096e+00, 0.00000000e+00, 0.00000000e+00, -6.40565495e+03, 4.16785770e+06, 0.00000000e+00, -5.68933827e+00, -4.34013222e+00, -5.15177924e+00, 5.35511297e-01, 0.00000000e+00, -14.1100846353, 10.0000000000, 6758.0972727141, 0.0985040061
         107, -3.39640728e-02, 4.85906596e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.47111474e-05, 4.85906596e-03, -3.39640728e-02, 0.00000000e+00, -6.98983571e+00, 0.00000000e+00, 0.00000000e+00, -6.23403067e+03, 4.08134895e+06, 0.00000000e+00, -5.67572099e+00, -4.36584798e+00, -5.18222080e+00, 5.15363182e-01, 0.00000000e+00, -14.1637078248, 10.0000000000, 6776.1585927566, 0.0993831412
         108, -3.34324793e-02, 4.81785520e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.41758111e-05, 4.81785520e-03, -3.34324793e-02, 0.00000000e+00, -6.93928686e+00, 0.00000000e+00, 0.00000000e+00, -6.08721238e+03, 4.00476425e+06, 0.00000000e+00, -5.64517105e+00, -4.39768030e+00, -5.20203543e+00, 5.26160446e-01, 0.00000000e+00, -14.2151301502, 10.0000000000, 7032.3755289179, 0.1002568310
         109, -3.27755875e-02, 4.77672366e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.35140800e-05, 4.77672366e-03, -3.27755875e-02, 0.00000000e+00, -6.86152053e+00, 0.00000000e+00, 0.00000000e+00, -6.13993524e+03, 4.03179438e+06, 0.00000000e+00, -5.60133065e+00, -4.43560322e+00, -5.21198469e+00, 5.61689378e-01, 0.00000000e+00, -14.2529040680, 10.0000000000, 6859.6947475440, 0.1011341858
         110, -3.20397582e-02, 4.73699010e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.27727593e-05, 4.73699010e-03, -3.20397582e-02, 0.00000000e+00, -6.76373763e+00, 0.00000000e+00, 0.00000000e+00, -6.25119154e+03, 4.09369358e+06, 0.00000000e+00, -5.56105392e+00, -4.48836877e+00, -5.23005564e+00, 5.93125085e-01, 0.00000000e+00, -14.2691159588, 10.0000000000, 6320.8554438055, 0.1020074387
         111, -3.12591170e-02, 4.68010764e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.19870244e-05, 4.68010764e-03, -3.12591170e-02, 0.00000000e+00, -6.67914489e+00, 0.00000000e+00, 0.00000000e+00, -6.09016679e+03, 4.01324080e+06, 0.00000000e+00, -5.53578299e+00, -4.55525002e+00, -5.25214721e+00, 5.91943922e-01, 0.00000000e+00, -14.3119099729, 10.0000000000, 5879.4966965189, 0.1028846473
