"Conservative_1"	"Residual_1"	"Points:0"	"Points:1"	"Points:2"
391.05	-1.0208e-017	0.00013784	0.00027337	0
391.04	6.2325e-018	0.00013149	0.00024824	0
391.19	3.5694e-018	0.00012897	0.00013621	0
390.96	4.0217e-018	0.0001032	0.00014932	0
391.42	3.8532e-018	0.00015217	0.00010549	0
394.97	6.2739e-018	0.0018857	9.1183e-005	0
394.87	-1.8766e-018	0.0019063	0.00013988	0
394.99	-5.9055e-018	0.0018795	0.00024184	0
395.17	1.1096e-018	0.0015103	0.0007305	0
395.1	-5.0981e-018	0.0015087	0.00075645	0
394.69	-8.5398e-018	0.0013088	0.00081915	0
394.1	-6.3477e-018	0.0011806	0.0008868	0
391.46	7.7271e-018	0.00032555	0.00059478	0
391.34	-3.4343e-018	0.00028457	0.00055179	0
395.14	-9.2445e-018	0.0018348	0.00038078	0
395.24	-6.7271e-018	0.0016936	0.00059043	0
391.59	6.6661e-018	0.00041391	0.00069589	0
391.62	-9.9539e-018	0.00040112	0.00067183	0
391.76	6.3343e-018	0.00040305	0.00064622	0
391.87	4.895e-018	0.00042265	0.00065001	0
391.27	8.5754e-018	0.00026191	0.00052919	0
391.22	-4.2381e-018	0.00022702	0.00046915	0
391.2	-8.4703e-018	0.00023947	0.00050158	0
393.35	-4.5121e-018	0.00098562	0.00090736	0
393.23	4.8975e-018	0.00096015	0.0009116	0
393.17	-9.6452e-018	0.000937	0.00090531	0
393.01	1.0907e-017	0.00089206	0.00090041	0
393.09	-3.4051e-019	0.00091508	0.00090285	0
395.16	2.4795e-018	0.0015607	0.00072826	0
395.2	3.0222e-018	0.0015981	0.00069276	0
395.21	2.5191e-018	0.0016208	0.00067299	0
392.93	-5.9586e-018	0.0008211	0.00086162	0
392.7	8.7786e-018	0.00081661	0.00089758	0
392.68	-8.6118e-018	0.0007968	0.00088514	0
392.61	-6.3671e-018	0.00077339	0.00087718	0
392.5	1.0524e-017	0.00074542	0.00087423	0
398.04	1.0707e-018	0.0010051	0.0003592	0
397.4	-6.9118e-018	0.00069821	0.00020499	0
398.48	4.8586e-018	0.0013144	0.00017947	0
397.76	2.1176e-018	0.00093274	0.00036346	0
398.33	-8.3145e-018	0.0011842	0.00031009	0
398.16	7.3971e-018	0.0011689	0.00033206	0
398.33	-7.0422e-018	0.0013127	0.00020597	0
397.63	-4.5994e-018	0.00075056	0.00025442	0
397.42	-1.1282e-018	0.00072646	0.00024423	0
398.29	4.0158e-018	0.0012848	0.00024513	0
395.86	1.0852e-017	0.0017117	0.00011609	0
395.1	6.1266e-018	0.0018585	0.00010037	0
394.99	-4.3216e-018	0.0018811	0.000122	0
396.42	-3.3881e-020	0.00060494	0.00014414	0
397.52	3.195e-018	0.0014531	0.00011507	0
393.2	-9.8764e-018	0.00090631	0.00087882	0
395.35	6.6196e-018	0.0017789	0.00035372	0
395.23	1.1045e-018	0.0018141	0.00034881	0
391.02	2.0905e-018	0.00011287	0.00016644	0
395.21	5.6291e-018	0.0017996	0.00043371	0
395.19	5.5481e-019	0.0015754	0.00070936	0
392.35	-4.441e-018	0.00068321	0.00084553	0
395.75	4.6223e-018	0.0017281	0.00014566	0
395.6	1.7491e-018	0.0017581	0.00014426	0
392.43	-7.5572e-018	0.00065694	0.00080794	0
392.46	-2.7469e-018	0.00067596	0.00082032	0
394.82	3.14e-018	0.0013997	0.00082021	0
392.79	-2.8333e-018	0.00076985	0.00084501	0
392.81	7.8747e-018	0.00079191	0.00085984	0
391.74	-4.6248e-019	0.00029175	0.00046445	0
391.76	-1.8453e-018	0.00030753	0.00048944	0
391.5	4.4986e-018	0.00027667	0.00049537	0
392.57	1.283e-018	0.00071474	0.00083667	0
392.77	8.7347e-018	0.00073631	0.00082068	0
392.65	-6.119e-018	0.00074007	0.00084331	0
395.17	-4.5274e-018	0.001536	0.00072778	0
395.19	-6.1495e-019	0.0018269	0.00031564	0
395.17	-2.4725e-018	0.0018366	0.00028497	0
397.47	-5.5345e-018	0.00090457	0.00037481	0
396.86	1.1045e-018	0.00064681	0.00017592	0
397.72	5.1635e-018	0.0011343	0.00038088	0
397.61	-9.2089e-018	0.0011633	0.0003856	0
397.35	-8.0214e-018	0.0011442	0.00041445	0
397.37	-4.7214e-018	0.00085732	0.00036014	0
397.8	-3.1086e-019	0.0011829	0.00036075	0
398.01	-9.6867e-018	0.0011984	0.00033467	0
394.36	-6.0681e-018	0.0012199	0.00085278	0
394.35	5.3312e-018	0.0011699	0.00083112	0
394.26	1.3527e-018	0.0011901	0.00085796	0
394.17	1.7449e-019	0.0011623	0.00086115	0
396.96	-6.0851e-018	0.0007789	0.00033968	0
397.27	2.5411e-018	0.00081071	0.00033814	0
396.81	-4.0319e-018	0.00079537	0.0003661	0
392	2.0329e-019	0.00049551	0.00071777	0
392.07	3.8277e-018	0.00052182	0.00073543	0
392.34	5.1991e-018	0.00055049	0.00071741	0
392.15	-5.1618e-018	0.00054998	0.0007519	0
395.14	1.8584e-018	0.0018514	0.00013164	0
391.63	-3.4826e-018	0.00031866	0.00054171	0
397.09	-6.3019e-019	0.0015024	0.00014451	0
397.33	9.1056e-018	0.0014695	0.00014406	0
398.3	-6.0444e-018	0.0013512	0.00014784	0
398.07	5.5015e-018	0.0013636	0.00017488	0
398.1	4.4774e-018	0.0013748	0.00014445	0
395.51	-6.3527e-018	0.00054049	0.00014406	0
394.78	-1.0551e-017	0.00049184	0.00017414	0
395.07	-6.5357e-018	0.00050756	0.00014451	0
395.19	2.1481e-018	0.00052442	0.00017337	0
394.66	3.6837e-018	0.00047486	0.00014521	0
394.39	8.4873e-018	0.00045954	0.00017526	0
395.96	4.2013e-019	0.00057359	0.00014382	0
397.13	-7.2167e-018	0.00069835	0.00023518	0
396.85	8.7736e-018	0.00067056	0.00022347	0
392.39	3.6228e-018	0.00063418	0.00079372	0
395.92	2.5902e-018	0.001697	0.00014677	0
393.15	4.8281e-018	0.00088395	0.00087103	0
393.23	2.287e-019	0.00084639	0.0008309	0
393.07	5.4583e-018	0.0008562	0.00086523	0
391.26	-3.965e-018	0.00015902	0.00025421	0
391.27	-1.0227e-017	0.0001485	0.00019932	0
391.51	-8.5347e-018	0.00017831	0.00020824	0
391.27	7.8283e-018	0.00015368	0.0002279	0
396.46	7.7012e-018	0.0016003	0.00014658	0
396.66	2.9324e-018	0.0015675	0.00014615	0
396.15	2.7088e-018	0.0016485	0.0001765	0
396.33	-2.7613e-019	0.0016161	0.00017632	0
395.12	5.8234e-018	0.0018502	0.00025393	0
395.09	-8.2162e-018	0.0018589	0.00018882	0
395.11	6.1723e-018	0.0018546	0.00022147	0
395.16	8.9921e-018	0.0018453	0.00015968	0
395	-7.3129e-018	0.0018781	0.00015655	0
395.26	6.8017e-019	0.0018234	0.00017728	0
394.27	4.9721e-019	0.0004425	0.00014615	0
394.84	7.7144e-018	0.0013235	0.00078985	0
394.72	-9.7866e-018	0.0013338	0.00082031	0
391.84	-3.4966e-018	0.00044314	0.00068305	0
391.79	7.7758e-018	0.00042536	0.00067128	0
392.01	-6.0436e-018	0.00044681	0.00065459	0
392.13	5.4278e-018	0.00044341	0.00062724	0
395.15	-4.1843e-018	0.0014835	0.00073702	0
395.23	2.9062e-018	0.0015453	0.00069936	0
395.24	2.4492e-018	0.0015137	0.00070248	0
395.26	3.6126e-018	0.0015661	0.00067898	0
395.28	-2.0138e-019	0.0015875	0.00066012	0
395.35	-3.6513e-018	0.0015571	0.00064798	0
395.29	-6.6458e-018	0.0016259	0.0006283	0
395.34	1.1629e-017	0.0016273	0.00060686	0
395.31	2.6766e-018	0.0016633	0.00058464	0
395.33	-6.7983e-018	0.001679	0.00056254	0
393.77	7.2845e-018	0.0010487	0.00087286	0
393.89	-3.372e-018	0.0010909	0.00087631	0
393.95	3.0493e-019	0.0010715	0.00085335	0
393.68	3.1493e-018	0.0010249	0.00087502	0
393.9	2.6605e-018	0.0010402	0.00084508	0
393.57	-6.9436e-018	0.00099784	0.00087683	0
393.34	4.9162e-018	0.00095087	0.0008858	0
393.33	1.2643e-018	0.00093042	0.00087347	0
391.47	9.1653e-018	0.00025946	0.00046765	0
394.57	1.146e-017	0.0012828	0.00083556	0
394.45	-5.4634e-018	0.001254	0.00085046	0
391.34	4.0835e-018	0.00018832	0.00032671	0
391.39	-7.4031e-019	0.00021764	0.00039363	0
391.41	-3.4051e-018	0.0002293	0.0004179	0
391.44	-2.4966e-018	0.00024368	0.00044215	0
391.95	-5.1538e-018	0.00029367	0.00041107	0
391.71	1.6026e-018	0.00027576	0.00043813	0
391.68	-4.5079e-018	0.00026109	0.00041381	0
391.44	-2.6541e-018	0.00020564	0.00034446	0
391.45	-5.0178e-018	0.00018389	0.00026418	0
391.67	5.0729e-018	0.00033842	0.00056825	0
391.62	-1.0435e-017	0.00034669	0.00059318	0
395.32	3.6185e-018	0.0017149	0.00051773	0
395.31	-1.2024e-018	0.0017349	0.00049425	0
395.38	-1.0075e-017	0.0016342	0.00058072	0
395.3	3.2239e-018	0.0016506	0.00060373	0
392.23	-7.8283e-018	0.00057889	0.00076808	0
392.32	-3.6253e-019	0.00060768	0.00078084	0
393.65	2.1006e-019	0.00039388	0.00017632	0
393.54	2.3615e-018	0.00037732	0.00014696	0
393.9	-1.0886e-017	0.00040974	0.00014658	0
394.01	2.7512e-018	0.0004265	0.0001756	0
392	-9.0463e-019	0.00022134	0.00014019	0
392.35	-2.619e-018	0.00026545	0.00017517	0
392.56	5.3329e-018	0.00028185	0.00014566	0
392.65	5.5972e-018	0.00029636	0.00017644	0
392.28	-6.1029e-018	0.00025187	0.00014426	0
394.8	1.0139e-017	0.0013517	0.00080716	0
394.9	6.91e-018	0.0013764	0.00079099	0
395.02	-8.8769e-019	0.0013917	0.0007643	0
395.01	7.6936e-018	0.0014238	0.00077319	0
394.93	-8.0847e-018	0.0014041	0.00079079	0
393.16	-4.4723e-019	0.00082161	0.00082543	0
395.32	-4.8099e-018	0.0015374	0.00066741	0
395.45	-6.5073e-018	0.0016846	0.00049347	0
395.4	6.0021e-018	0.0017078	0.00048591	0
395.4	7.0607e-018	0.0017229	0.00046252	0
395.32	8.8786e-018	0.001755	0.00045088	0
395.3	-1.1103e-017	0.0017505	0.00047685	0
395.38	-5.6901e-018	0.0017637	0.00038305	0
396.35	-7.0727e-018	0.00064418	0.00024242	0
396.61	-1.0842e-018	0.00067204	0.00025522	0
397.95	8.0019e-018	0.0011523	0.00035617	0
398.16	-2.4318e-018	0.0013113	0.00023507	0
398.2	8.0807e-018	0.0013378	0.00019285	0
397.16	-4.4046e-018	0.00073062	0.00027438	0
398.08	-6.8144e-018	0.0012809	0.00027521	0
397.22	-7.996e-019	0.00076878	0.00030784	0
397.86	7.5259e-018	0.001105	0.00037336	0
397.68	4.574e-020	0.0010051	0.00038603	0
391.55	3.4017e-018	0.00029555	0.00051994	0
392.51	5.4684e-018	0.00060674	0.0007476	0
391.56	-2.3327e-018	0.00017471	0.00015622	0
391.29	-4.4723e-019	0.00014548	0.00016561	0
391.47	5.4244e-018	0.0001618	0.00013402	0
395.29	1.5053e-018	0.0016084	0.0006418	0
391.73	4.5062e-019	0.00019125	0.00013573	0
391.78	2.0617e-018	0.00020115	0.00016604	0
391.66	2.1045e-018	0.00023266	0.00034571	0
391.64	-1.4349e-018	0.00022362	0.00032262	0
393.31	-1.0754e-017	0.00087718	0.00083962	0
393.39	1.1562e-017	0.00090723	0.00084821	0
396.87	-4.9992e-018	0.0015351	0.00014521	0
391.64	-3.8286e-019	0.00024834	0.00039197	0
397.12	-2.1853e-018	0.00067223	0.00019255	0
395.4	1.2371e-018	0.0016844	0.00051742	0
393.45	3.461e-018	0.00097155	0.00088101	0
391.71	1.0459e-017	0.00036938	0.00060675	0
392.59	-3.6431e-018	0.00063415	0.00076008	0
392.64	-6.5594e-018	0.00065942	0.00077516	0
392.62	1.2875e-017	0.00069872	0.00081466	0
395.65	-5.5819e-018	0.0017438	0.00017378	0
393.67	6.8313e-018	0.00098245	0.00085023	0
395.97	6.6746e-018	0.0016809	0.00017608	0
392.96	-5.3431e-018	0.0003281	0.00017738	0
392.26	7.5826e-018	0.00052246	0.00070204	0
392.43	-5.0509e-018	0.00057846	0.000733	0
395.33	-6.3002e-018	0.0016961	0.0005413	0
393.8	-6.2409e-018	0.0010109	0.0008457	0
395.29	1.0719e-018	0.0017742	0.00043335	0
395.32	-5.8615e-018	0.0017942	0.00032163	0
395.3	-2.9928e-018	0.0018049	0.00029067	0
393.21	-4.9501e-018	0.00080648	0.00080539	0
393.05	5.4346e-018	0.00078202	0.00081223	0
393.24	9.2369e-018	0.00079155	0.00079002	0
391.4	5.9174e-018	0.00020867	0.00036775	0
395.29	7.6373e-018	0.0014895	0.00068905	0
394.27	1.8296e-018	0.0011389	0.00083212	0
391.52	2.3886e-019	0.00017432	0.00018084	0
391.78	-6.1783e-018	0.00032042	0.00051001	0
391.93	5.9563e-018	0.00034247	0.0005149	0
395.13	1.2911e-017	0.0014078	0.00073793	0
397.89	-1.5268e-018	0.0013888	0.00016765	0
395.01	6.3959e-018	0.0013661	0.00076104	0
397.43	-8.14e-018	0.00097869	0.00040137	0
397.28	-1.0757e-018	0.001005	0.00041817	0
397.32	6.2511e-018	0.00092653	0.0003945	0
397.18	6.49e-018	0.00095116	0.00041446	0
395.42	8.7353e-018	0.0016658	0.00053358	0
395.41	-3.6075e-018	0.0016471	0.00055556	0
396.28	4.5824e-018	0.00067201	0.00029334	0
396.88	8.2569e-018	0.00070165	0.00026652	0
396.67	-8.7736e-018	0.0007087	0.00029765	0
396.97	6.1969e-018	0.00073979	0.00030241	0
396.73	4.6129e-018	0.00074741	0.00033237	0
396.48	9.3919e-018	0.00071832	0.00032781	0
395.61	-5.068e-018	0.0017445	0.00022737	0
395.75	9.5486e-018	0.001714	0.0002306	0
395.71	3.5609e-018	0.0017288	0.00020227	0
395.38	-8.9862e-018	0.0017497	0.00041533	0
397.62	4.3385e-018	0.001281	0.00033471	0
397.41	7.2709e-018	0.0013016	0.00034965	0
397.45	-4.7095e-019	0.001276	0.00035942	0
397.63	1.3553e-018	0.0010835	0.0003945	0
397.37	4.7239e-018	0.0010595	0.0004162	0
397.1	1.5492e-018	0.0010325	0.00043791	0
397.96	-5.1245e-019	0.0013094	0.00026568	0
397.6	-6.3587e-018	0.0012982	0.00032507	0
393.31	6.4849e-018	0.00036146	0.0001765	0
395.37	4.2885e-018	0.0015785	0.00063096	0
395.38	-9.2953e-018	0.001599	0.00061186	0
395.44	7.4827e-018	0.0016049	0.00058272	0
395.5	5.3795e-018	0.0016117	0.00055078	0
394.54	7.01e-018	0.0012286	0.00081894	0
394.45	5.4786e-018	0.0011983	0.00082489	0
394.65	6.3036e-018	0.0012019	0.00078883	0
394.72	-6.2494e-018	0.0012369	0.00078609	0
394.63	-3.1287e-018	0.0012588	0.00081362	0
394.94	-1.31e-017	0.001348	0.00077413	0
396.52	-2.0536e-018	0.0015835	0.0001756	0
396.72	6.2884e-018	0.0015505	0.00017526	0
396.92	6.4374e-020	0.0015182	0.00017414	0
397.14	-8.3839e-018	0.0014856	0.00017337	0
397.37	4.5401e-019	0.0014528	0.00017289	0
397.38	-3.3543e-018	0.0014367	0.00020423	0
397.17	4.9628e-018	0.0014687	0.0002023	0
395.62	7.0795e-018	0.00055725	0.00017289	0
396.04	-4.8992e-018	0.00058816	0.00017271	0
395.28	-4.3283e-019	0.00054126	0.0002023	0
395.67	-9.148e-018	0.0005722	0.00020175	0
395.51	-4.5198e-018	0.0017737	0.0001722	0
395.81	-1.2159e-018	0.0017128	0.00017513	0
392.81	-1.363e-017	0.00072442	0.0008054	0
392.87	3.3593e-018	0.00070894	0.00078262	0
393.09	-4.9276e-019	0.00074087	0.00077272	0
392.94	8.8922e-018	0.00074546	0.00080064	0
392.9	-4.5028e-018	0.00075686	0.0008174	0
391.49	7.2269e-018	0.0001824	0.00023667	0
392.11	-3.3814e-018	0.00024519	0.00020364	0
391.78	1.0114e-018	0.00021043	0.00021594	0
391.89	2.4903e-019	0.00021761	0.00018934	0
392.07	2.8155e-018	0.00023426	0.00017006	0
392.66	-6.6086e-018	0.00068241	0.00079331	0
391.83	9.1666e-018	0.00036668	0.00057782	0
394.7	-3.9878e-018	0.0012829	0.00080747	0
394.81	3.0375e-018	0.001295	0.00078674	0
391.96	3.2873e-018	0.0003673	0.00055029	0
391.97	-3.0629e-018	0.00030776	0.0004363	0
391.99	1.1842e-018	0.00032159	0.00046137	0
395.42	6.7339e-019	0.0017733	0.0002967	0
395.4	-8.4813e-018	0.0017833	0.00026721	0
395.27	2.0234e-018	0.0018148	0.00025948	0
395.38	5.3566e-018	0.0017994	0.00016735	0
397.22	7.0643e-019	0.0010907	0.00043083	0
397.03	-7.0532e-018	0.0010636	0.00044788	0
397.87	-7.7944e-018	0.0012738	0.0003073	0
397.63	7.4945e-018	0.0012176	0.00036632	0
396.61	-2.2091e-018	0.00064584	0.00021015	0
396.4	-4.521e-018	0.00062519	0.00019824	0
396.77	4.0463e-018	0.00086766	0.00041441	0
397.21	-6.7432e-018	0.00087625	0.0003826	0
397.05	3.0968e-018	0.00089735	0.00040515	0
396.61	-7.049e-018	0.00080405	0.00039021	0
396.34	-3.2679e-018	0.00077817	0.00039617	0
397.02	2.7444e-019	0.00082553	0.00036898	0
398.01	-8.1806e-018	0.0013394	0.00022347	0
397.84	6.9923e-018	0.0013375	0.00025534	0
391.86	-3.1865e-018	0.00034701	0.00053899	0
391.64	6.0859e-019	0.00023911	0.00036943	0
396.44	3.4085e-018	0.00061697	0.00017282	0
396.06	4.3165e-018	0.0006008	0.00020084	0
396.19	-9.1412e-018	0.0016322	0.00020596	0
392.99	-5.4854e-018	0.00079891	0.00083466	0
395.56	-7.149e-018	0.0017596	0.00020049	0
396.76	5.366e-018	0.0015333	0.00020432	0
396.96	-1.4891e-018	0.0015012	0.00020313	0
391.62	5.2728e-019	0.00021328	0.0002982	0
392.93	7.4945e-018	0.0006893	0.00075582	0
395.3	-2.5318e-018	0.0015213	0.00068176	0
395.39	1.4742e-018	0.001791	0.00023672	0
392.75	5.2381e-018	0.00031256	0.00020484	0
392.44	-2.9129e-018	0.00028028	0.00020418	0
391.7	3.0184e-018	0.00019705	0.00019103	0
394.78	5.133e-018	0.0012667	0.00078437	0
394.92	4.8637e-018	0.0012775	0.00075863	0
391.96	5.5531e-018	0.00041784	0.00062555	0
391.6	-2.6817e-018	0.00020496	0.00027494	0
395.42	-1.4946e-018	0.0017291	0.0004344	0
392.86	9.0133e-018	0.00065957	0.00074006	0
397.77	-7.1151e-018	0.0013892	0.00019408	0
397.89	-1.1994e-018	0.0013649	0.00020918	0
393.14	-1.042e-017	0.00076846	0.00078757	0
391.9	6.5476e-018	0.00024571	0.00029733	0
391.92	-2.1651e-018	0.00025609	0.00032329	0
395.26	-1.8423e-018	0.0014083	0.00070397	0
395.18	-7.4725e-018	0.0014331	0.00072454	0
395.31	-4.0624e-018	0.0015033	0.00068014	0
392.2	1.9478e-018	0.00043416	0.00060094	0
397.65	-6.7424e-018	0.0013363	0.00028566	0
397.5	-3.8913e-018	0.0011128	0.00040408	0
396.91	-8.2755e-019	0.00084792	0.00039213	0
397.73	-4.2589e-018	0.0012585	0.00033441	0
392.23	6.1833e-018	0.00039312	0.00053272	0
392.08	-5.2076e-018	0.00039101	0.00056172	0
392.19	5.6997e-018	0.00041573	0.00057715	0
392.47	-9.0954e-018	0.00045189	0.00057352	0
393.53	-1.0471e-017	0.00087206	0.00080257	0
393.41	1.0019e-017	0.00083519	0.00079461	0
393.94	3.7244e-018	0.00093131	0.00077561	0
393.72	1.4563e-018	0.00090559	0.00079461	0
392.02	-5.2804e-018	0.00033788	0.00048406	0
394.9	-5.1449e-018	0.001246	0.00075411	0
395.51	-4.2326e-018	0.0017011	0.00043365	0
395.5	7.3014e-019	0.0017168	0.00040963	0
395.49	9.1513e-018	0.0017317	0.00038431	0
395.58	6.4264e-018	0.0017056	0.00038607	0
395.47	4.4385e-018	0.0017459	0.00035539	0
395.44	2.8604e-018	0.0017615	0.00032606	0
392.1	5.6345e-018	0.00036831	0.0005214	0
392.41	-9.9984e-018	0.00039494	0.00049911	0
395.22	-5.2237e-018	0.0013864	0.00071256	0
392.32	-4.1979e-018	0.00047498	0.00063282	0
395.33	8.6668e-018	0.0005578	0.0002316	0
395.69	-1.2096e-018	0.00058599	0.00023012	0
394.87	3.0078e-018	0.00050882	0.00020313	0
394.57	2.6631e-018	0.00049388	0.00023352	0
394.95	4.6993e-018	0.0005258	0.00023223	0
393.67	7.7097e-018	0.00085886	0.00077077	0
392.69	1.2468e-018	0.00060412	0.00071437	0
392.6	5.6921e-018	0.00057545	0.00069949	0
392.75	2.2074e-018	0.00057195	0.00067153	0
392.89	-7.3573e-018	0.00060043	0.00067829	0
392.96	6.3917e-018	0.00062892	0.00069455	0
392.78	-4.9213e-018	0.00063163	0.00072721	0
396.37	1.0625e-017	0.0015992	0.00020531	0
396.24	-7.9206e-018	0.0016151	0.00023464	0
396.41	-1.1892e-018	0.0015821	0.00023433	0
396.56	-9.1081e-018	0.0015667	0.00020442	0
397.56	2.2057e-018	0.001411	0.00020677	0
392.41	9.8188e-018	0.0005046	0.00065316	0
392.39	2.6851e-018	0.0005212	0.00067574	0
392.53	-1.2607e-017	0.00054726	0.00068234	0
394.51	-8.0722e-018	0.0011782	0.00080489	0
394.29	-8.223e-018	0.0011097	0.00081334	0
394.16	1.1678e-017	0.0010862	0.00082545	0
394.12	-8.1756e-018	0.00106	0.00081819	0
396.03	7.1523e-018	0.0016645	0.00020563	0
395.86	-1.3192e-017	0.0016973	0.00020492	0
395.9	6.1579e-018	0.0016818	0.00023314	0
396.06	-7.7944e-018	0.0016486	0.00023545	0
393.15	-3.4491e-018	0.00036139	0.00023545	0
393.07	-9.79e-018	0.00034554	0.00020563	0
393.4	8.1349e-018	0.00037783	0.00020596	0
393.75	-1.9312e-018	0.00041084	0.00020531	0
395.51	4.6333e-018	0.0016848	0.0004599	0
394.27	-5.2245e-018	0.0010263	0.00077755	0
394.37	2.0126e-018	0.0010119	0.00075473	0
394.48	6.2409e-018	0.0010422	0.0007516	0
394.06	-4.7197e-018	0.0010271	0.00081086	0
393.91	2.0989e-018	0.00099534	0.00081826	0
394.14	-2.2578e-018	0.0010046	0.00078596	0
394	6.4883e-018	0.00098186	0.00079575	0
395.53	1.6534e-018	0.0016323	0.00052016	0
395.64	2.2158e-018	0.0016106	0.00049913	0
395.61	-2.7037e-018	0.0016311	0.00048842	0
395.57	-4.1954e-018	0.0016556	0.00047465	0
395.69	-9.1183e-018	0.0016265	0.00046114	0
395.49	2.8342e-018	0.0015759	0.00058444	0
395.54	1.2517e-017	0.0015447	0.00058631	0
395.45	-7.417e-018	0.0015694	0.00060586	0
395.44	4.2546e-018	0.0015495	0.00061812	0
395.43	-3.8629e-018	0.0015249	0.00063529	0
395.38	-1.107e-017	0.0014808	0.00066387	0
395.46	9.5024e-018	0.0014939	0.0006367	0
395.37	-5.0314e-019	0.0015094	0.00066109	0
391.7	-3.1577e-018	0.00020909	0.00024955	0
391.86	-2.104e-018	0.00023313	0.00026962	0
394.49	1.6077e-018	0.00047672	0.00020432	0
394.11	-9.3987e-018	0.00044332	0.00020442	0
391.85	4.862e-019	0.00026501	0.00037087	0
391.92	3.4627e-018	0.00027977	0.00038784	0
397.68	-7.0964e-018	0.0013696	0.00024411	0
397.53	5.2194e-018	0.0013647	0.00027738	0
393.4	1.3025e-017	0.00077258	0.00074979	0
393.09	-3.1493e-018	0.0007179	0.00075383	0
395.03	3.0281e-019	0.0012641	0.00073348	0
395.12	-6.1351e-018	0.0013722	0.00073428	0
395.19	-9.6816e-019	0.0013471	0.00071585	0
395.26	5.0069e-018	0.0013616	0.00070091	0
395.07	6.2511e-019	0.0013425	0.00074146	0
394.97	8.1832e-018	0.0013263	0.00076039	0
395.07	-1.1701e-017	0.0013139	0.00073569	0
395.6	-1.1952e-017	0.0017103	0.00035726	0
395.53	-9.0988e-018	0.001523	0.00060348	0
395.54	-9.7578e-019	0.0017434	0.00030171	0
393.49	2.5818e-018	0.00039491	0.00023464	0
393.51	9.0675e-018	0.00089578	0.00082121	0
392.2	-7.8283e-018	0.00034532	0.00045562	0
392.32	6.7322e-018	0.00036501	0.00046452	0
394.95	-4.3978e-018	0.001304	0.00076067	0
391.9	2.7863e-018	0.00026283	0.00034811	0
394.46	-1.3383e-019	0.001154	0.0008036	0
397.03	1.1403e-017	0.0011398	0.00044738	0
397.21	-2.4632e-018	0.0011193	0.00043043	0
393.24	-5.753e-018	0.00071194	0.00072608	0
393.33	-6.4595e-018	0.00074061	0.00073608	0
393.32	-1.916e-018	0.00067778	0.00068446	0
393.14	-9.0988e-018	0.00068393	0.00071791	0
393.05	3.5711e-018	0.00065629	0.00070663	0
396.76	-3.1383e-018	0.0010182	0.00046701	0
396.97	-1.379e-018	0.001005	0.0004452	0
396.09	1.3129e-017	0.00061606	0.00022833	0
392.13	9.5952e-018	0.000265	0.00027397	0
395.49	-2.5411e-021	0.0017701	0.00022323	0
391.98	1.1733e-017	0.00023794	0.00023707	0
395.55	-6.7348e-018	0.0015825	0.00055904	0
392.4	-2.8155e-018	0.00046379	0.00060269	0
394.42	6.4307e-018	0.0011308	0.00080105	0
393.75	1.4738e-019	0.00088309	0.00077532	0
395.49	-4.2877e-018	0.0016598	0.00050416	0
397.18	-8.2637e-018	0.0014522	0.0002316	0
396.98	6.0859e-018	0.001468	0.00026037	0
397.16	5.9428e-018	0.0014416	0.00025558	0
395.29	-2.7842e-018	0.0014358	0.00069411	0
391.95	-7.6978e-018	0.00038802	0.00058441	0
392.54	-3.7956e-018	0.00042353	0.00051851	0
396.6	4.5397e-018	0.00082225	0.000403	0
396.45	-9.6007e-018	0.00083947	0.00042797	0
395.35	-2.3361e-018	0.0013808	0.00068034	0
393.97	-1.2043e-017	0.00095797	0.00078667	0
392.23	-1.5197e-017	0.00028317	0.00029771	0
392.2	-1.9164e-018	0.000365	0.00049238	0
392.31	-5.4634e-018	0.00041243	0.00054727	0
396.2	-7.8232e-018	0.00068709	0.00032249	0
395.64	-8.7278e-018	0.0015315	0.00056151	0
395.63	1.9778e-018	0.0015163	0.00057577	0
395.62	-4.0658e-018	0.0016853	0.00040325	0
395.61	-3.8955e-018	0.0016736	0.00042933	0
395.67	3.1834e-018	0.001648	0.00043978	0
392.57	-6.8322e-018	0.00053226	0.00065764	0
392.76	1.2107e-017	0.00055407	0.00064987	0
392.51	9.4331e-018	0.00043873	0.00054624	0
395.57	-9.2682e-018	0.0017294	0.00032797	0
395.51	4.2868e-018	0.0017616	0.00024777	0
395.54	4.9568e-018	0.0017513	0.00027491	0
395.64	-8.8515e-019	0.001732	0.00025401	0
395.91	-3.7879e-018	0.00064304	0.00029795	0
396.12	2.6766e-018	0.0006444	0.00027361	0
392.25	-2.6614e-018	0.00026618	0.00023094	0
392.53	1.833e-018	0.00029645	0.00023064	0
392.72	-1.0724e-017	0.00053059	0.00062902	0
392.57	1.9329e-018	0.00050367	0.00062309	0
396.39	6.3053e-018	0.00086223	0.00044603	0
396.59	-5.792e-018	0.0015499	0.00023305	0
397.18	-2.1438e-018	0.0012513	0.00040452	0
392.21	-1.3891e-018	0.00031306	0.00038399	0
392.22	-4.6756e-019	0.00032559	0.00040887	0
396.69	-4.0933e-018	0.00098996	0.00046714	0
396.36	6.9355e-018	0.00097329	0.00049409	0
396.82	-3.6321e-018	0.0010436	0.00046494	0
394.67	-4.546e-018	0.0011165	0.00075182	0
394.57	-3.2314e-018	0.0011392	0.00077788	0
394.47	-6.0309e-018	0.0011123	0.0007834	0
394.62	4.3063e-018	0.0011683	0.00078032	0
